review_uid,annotation_id,destination,language_review,aspecto,text_clean,input_modelo,label,estado_acuerdo_aspecto,estado_acuerdo_label
gm_a1f1a4675cd06592,A001665,Circuito Mágico del Agua,en,costos,"It's a nice place, makes for nice pics. The show itself was a bit tiring in my opinion. Didn't like the restrooms at all, and you have to pay to use them. It was very crowded.","aspecto: costos reseña: It's a nice place, makes for nice pics. The show itself was a bit tiring in my opinion. Didn't like the restrooms at all, and you have to pay to use them. It was very crowded.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_506d76766f46e42d,A001666,Monasterio de Santa Catalina,en,atractivos,Really interesting to see and explore as it was founded 10 years after the Spanish invaded Peru. Gives a great sense of life and artistry at the time,aspecto: atractivos reseña: Really interesting to see and explore as it was founded 10 years after the Spanish invaded Peru. Gives a great sense of life and artistry at the time,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_8514717b78390dc1,A000130,Líneas y Geoglifos de Nasca y Palpa,en,costos,"Well worth the visit, took a flight from Ica with Movil air cost for 2 was about USD $320.","aspecto: costos reseña: Well worth the visit, took a flight from Ica with Movil air cost for 2 was about USD $320.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_4dfb02b2b449464b,A000131,Circuito Mágico del Agua,es,atencion_servicio,Es un buen lugar para pasear en familia y tomarse fotos en las piletas de aguas que resplandecen luces de colores el cual atrae la atencion del publico y pasar un buen momento de relajo,aspecto: atencion_servicio reseña: Es un buen lugar para pasear en familia y tomarse fotos en las piletas de aguas que resplandecen luces de colores el cual atrae la atencion del publico y pasar un buen momento de relajo,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_4dfb02b2b449464b,A001667,Circuito Mágico del Agua,es,atractivos,Es un buen lugar para pasear en familia y tomarse fotos en las piletas de aguas que resplandecen luces de colores el cual atrae la atencion del publico y pasar un buen momento de relajo,aspecto: atractivos reseña: Es un buen lugar para pasear en familia y tomarse fotos en las piletas de aguas que resplandecen luces de colores el cual atrae la atencion del publico y pasar un buen momento de relajo,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_f57662ff4793f0a5,A000132,Ciudadela de Kuélap,es,atractivos,"Muy bonito y bien conservado sitio arqueológico, hay que caminar bastante pero la infraestructura de acceso esta excelente.","aspecto: atractivos reseña: Muy bonito y bien conservado sitio arqueológico, hay que caminar bastante pero la infraestructura de acceso esta excelente.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_f57662ff4793f0a5,A000133,Ciudadela de Kuélap,es,accesibilidad,"Muy bonito y bien conservado sitio arqueológico, hay que caminar bastante pero la infraestructura de acceso esta excelente.","aspecto: accesibilidad reseña: Muy bonito y bien conservado sitio arqueológico, hay que caminar bastante pero la infraestructura de acceso esta excelente.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c8382c66a6bb6a3e,A000134,Ciudadela de Kuélap,es,atractivos,"Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.","aspecto: atractivos reseña: Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c8382c66a6bb6a3e,A000135,Ciudadela de Kuélap,es,costos,"Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.","aspecto: costos reseña: Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.",neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_c8382c66a6bb6a3e,A000136,Ciudadela de Kuélap,es,accesibilidad,"Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.","aspecto: accesibilidad reseña: Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c8382c66a6bb6a3e,A001668,Ciudadela de Kuélap,es,limpieza,"Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.","aspecto: limpieza reseña: Denominada ahora como la ciudadela de Kuelap (ex Fortaleza de Kuelap) puesto a que se ha demostrado que eran viviendas circulares donde se alojaban los Chachapoyas. La vista es impresionante, la ruta para llegar es de nivel medio, personas mayores de edad suben con caballo. En la entrada de la fortaleza hay baños y tiendas. Ir bien abrigado porque corre bastante viendo y si hace frió. Están haciendo trabajos para impulsar mas la ciudadela y muy pronto se tendrá mas ambientes para visitar.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_50ab3a6d08274a4d,A001669,Reserva Nacional de Paracas,en,atractivos,"Lots of birds, unbelievable candles stick patterns at the mountain, sea lions sunbathing on rocks, tiny penguins waiting for us","aspecto: atractivos reseña: Lots of birds, unbelievable candles stick patterns at the mountain, sea lions sunbathing on rocks, tiny penguins waiting for us",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ec8a458311692d53,A000139,Líneas y Geoglifos de Nasca y Palpa,es,atractivos,Un mirador muy sencillo pero que con solo subir unos metros te muestra la majestuosidad de nuestra cultura. Y el presio unos cuantos soles. Si pasas por nazca no dejes. De. Vicita este humilde mirador corrido por el tiempo y la sabiduría,aspecto: atractivos reseña: Un mirador muy sencillo pero que con solo subir unos metros te muestra la majestuosidad de nuestra cultura. Y el presio unos cuantos soles. Si pasas por nazca no dejes. De. Vicita este humilde mirador corrido por el tiempo y la sabiduría,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ec8a458311692d53,A001671,Líneas y Geoglifos de Nasca y Palpa,es,costos,Un mirador muy sencillo pero que con solo subir unos metros te muestra la majestuosidad de nuestra cultura. Y el presio unos cuantos soles. Si pasas por nazca no dejes. De. Vicita este humilde mirador corrido por el tiempo y la sabiduría,aspecto: costos reseña: Un mirador muy sencillo pero que con solo subir unos metros te muestra la majestuosidad de nuestra cultura. Y el presio unos cuantos soles. Si pasas por nazca no dejes. De. Vicita este humilde mirador corrido por el tiempo y la sabiduría,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_28342f62220bae9e,A001672,Centro Histórico de Lima,en,atractivos,Why do you have to close the city’s main square?? The fountain is made of gold? Why do I have to look from afar? And I didn’t understand why I have to pay money to visit the main Cathedral. You are literally impeding god’s will,aspecto: atractivos reseña: Why do you have to close the city’s main square?? The fountain is made of gold? Why do I have to look from afar? And I didn’t understand why I have to pay money to visit the main Cathedral. You are literally impeding god’s will,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_28342f62220bae9e,A001673,Centro Histórico de Lima,en,costos,Why do you have to close the city’s main square?? The fountain is made of gold? Why do I have to look from afar? And I didn’t understand why I have to pay money to visit the main Cathedral. You are literally impeding god’s will,aspecto: costos reseña: Why do you have to close the city’s main square?? The fountain is made of gold? Why do I have to look from afar? And I didn’t understand why I have to pay money to visit the main Cathedral. You are literally impeding god’s will,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ca5dc8dd7da5d4cf,A000141,Líneas y Geoglifos de Nasca y Palpa,es,atractivos,"Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.","aspecto: atractivos reseña: Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ca5dc8dd7da5d4cf,A000142,Líneas y Geoglifos de Nasca y Palpa,es,costos,"Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.","aspecto: costos reseña: Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ca5dc8dd7da5d4cf,A001674,Líneas y Geoglifos de Nasca y Palpa,es,accesibilidad,"Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.","aspecto: accesibilidad reseña: Trampa Turística en nuestra opinión, las líneas son interesantes pero para nada amerita el costo, la avioneta es más por el hecho de ir en avioneta y volar en sí, que ver las líneas. El Mirador representa un costo más prudente y te deja ver cómo son. Lo mejor fue ver el paisaje al llegar a Palpa, fue lo más impresionante.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_4e57da57961f0399,A001675,Reserva Nacional de Paracas,es,atractivos,"Buen lugar para relajarse, fuera del estrés de la ciudad. La playa es súper limpia y tranquila.","aspecto: atractivos reseña: Buen lugar para relajarse, fuera del estrés de la ciudad. La playa es súper limpia y tranquila.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_4e57da57961f0399,A001676,Reserva Nacional de Paracas,es,limpieza,"Buen lugar para relajarse, fuera del estrés de la ciudad. La playa es súper limpia y tranquila.","aspecto: limpieza reseña: Buen lugar para relajarse, fuera del estrés de la ciudad. La playa es súper limpia y tranquila.",positivo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_0f4c10762a9e82d7,A001677,Museo de Sitio Huaca Pucllana,en,atractivos,Lovely tour if you are interested in archeology but they had live animals which I didn’t feel was necessary. The Alpaca and Lamas’ were in a dusty area with little shade.,aspecto: atractivos reseña: Lovely tour if you are interested in archeology but they had live animals which I didn’t feel was necessary. The Alpaca and Lamas’ were in a dusty area with little shade.,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_d98066e34be6e3de,A000145,Circuito Mágico del Agua,es,atractivos,"Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción","aspecto: atractivos reseña: Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_d98066e34be6e3de,A000146,Circuito Mágico del Agua,es,limpieza,"Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción","aspecto: limpieza reseña: Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción",neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_d98066e34be6e3de,A001678,Circuito Mágico del Agua,es,costos,"Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción","aspecto: costos reseña: Es un parque en una ciudad, ¿por qué hay que pagar para entrar?, ¿no llega con los impuestos de los limeños? Hay que pagar 5 soles por persona, incluso un niño de 5 años Además dentro hay muchas atracciones y en todas hay que pagar, incluso para ir al baño cobran El colmo es que hay bastantes zonas cerradas: el paseo por las columnas, la parte más próxima a la fuente de colores, las cercanías de la casa como de cuento, vallas también cerca de las mariposas... El espectáculo de luces y agua es bonito pero del resto, me llevé una gran decepción",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_6b73c635c997f633,A001679,Ciudadela de Kuélap,es,accesibilidad,"Si vas en el teleférico tienes que ir bien rápido, puesto que tienes menos de 1 hora y media para recorrer todo. No me gustó por el tan corto tiempo.","aspecto: accesibilidad reseña: Si vas en el teleférico tienes que ir bien rápido, puesto que tienes menos de 1 hora y media para recorrer todo. No me gustó por el tan corto tiempo.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b7914cd3b5c170bb,A000148,Santuario Histórico de Machu Picchu,en,costos,"What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.","aspecto: costos reseña: What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b7914cd3b5c170bb,A001680,Santuario Histórico de Machu Picchu,en,seguridad,"What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.","aspecto: seguridad reseña: What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b7914cd3b5c170bb,A001681,Santuario Histórico de Machu Picchu,en,accesibilidad,"What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.","aspecto: accesibilidad reseña: What a scam how to force people to buy their expensive buses, they don't let you climb sooner than 1 hour before the entrance time on the ticket, it means that you have only 1 hour to climb it or your ticket will expire. Insane how they force you to buy everything and even ruin your experience when you try to hike it on your own.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_ccf2bb7e9ba236f7,A001682,Líneas y Geoglifos de Nasca y Palpa,es,atractivos,"Nasca es con "" S"" las culturas del antiguo Perú no conocieron la ""Z"". Las Líneas de Nasca son Patrimonio Cultural de la humanidad y es la obra visual más compleja que para admirarla solo es posible volando. Es un plano con geometría compleja, figuras estilizadas como señales y acertijos para interpretar y descubrir. Mucho se debe a la Dra. María Reiche por dedicar su vida entera a Las Líneas de NASCA.","aspecto: atractivos reseña: Nasca es con "" S"" las culturas del antiguo Perú no conocieron la ""Z"". Las Líneas de Nasca son Patrimonio Cultural de la humanidad y es la obra visual más compleja que para admirarla solo es posible volando. Es un plano con geometría compleja, figuras estilizadas como señales y acertijos para interpretar y descubrir. Mucho se debe a la Dra. María Reiche por dedicar su vida entera a Las Líneas de NASCA.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_46a7ef8bfce4d5a9,A000150,Museo Tumbas Reales del Señor de Sipán,es,atractivos,"Lo están arreglando y sólo se visita el primer piso, no se aprecia el esplendor de esta cultura","aspecto: atractivos reseña: Lo están arreglando y sólo se visita el primer piso, no se aprecia el esplendor de esta cultura",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_04cb955eb1172a26,A001684,Santuario Histórico de Machu Picchu,en,atractivos,Machu Picchu is obviously great but I wouldn't say it was a 5 star experience. It's ruined by its own popularity. Worth a visit but there are much more impressive sights in South America.,aspecto: atractivos reseña: Machu Picchu is obviously great but I wouldn't say it was a 5 star experience. It's ruined by its own popularity. Worth a visit but there are much more impressive sights in South America.,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_04cb955eb1172a26,A001685,Santuario Histórico de Machu Picchu,en,costos,Machu Picchu is obviously great but I wouldn't say it was a 5 star experience. It's ruined by its own popularity. Worth a visit but there are much more impressive sights in South America.,aspecto: costos reseña: Machu Picchu is obviously great but I wouldn't say it was a 5 star experience. It's ruined by its own popularity. Worth a visit but there are much more impressive sights in South America.,neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_fabcf423a67cc933,A001686,Museo Tumbas Reales del Señor de Sipán,en,atractivos,"Shows the ancient burial of a very famous Peruvian Lord, The Lord of Sipan!","aspecto: atractivos reseña: Shows the ancient burial of a very famous Peruvian Lord, The Lord of Sipan!",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_f6e4f4910dae6ea1,A000154,Santuario Histórico de Machu Picchu,en,atencion_servicio,We had a private guide. Ruth was very knowledgeable about Machu Picchu. She explained everything thoroughly.,aspecto: atencion_servicio reseña: We had a private guide. Ruth was very knowledgeable about Machu Picchu. She explained everything thoroughly.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_652812acc15f43c2,A001687,Reserva Nacional de Paracas,es,atractivos,"Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.","aspecto: atractivos reseña: Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_652812acc15f43c2,A001688,Reserva Nacional de Paracas,es,costos,"Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.","aspecto: costos reseña: Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_652812acc15f43c2,A001689,Reserva Nacional de Paracas,es,aforo_multitudes,"Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.","aspecto: aforo_multitudes reseña: Un sitio muy lindo y único para visitar... Dependiendo de tu plan de viaje te recomiendo hacer la visita a la reserva en bicicletas que puedes alquilar en el pueblo ya que podrás disfrutar de más tiempo en cada uno de los atractivos de la reserva, además de ser más económico que pagar por un full day.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_e69fa7d06f37f6e3,A000156,Valle del Colca,es,atractivos,Lugar muy bonito con mucho sol pero a la vez hace frío jajaja típico clima de la sierra,aspecto: atractivos reseña: Lugar muy bonito con mucho sol pero a la vez hace frío jajaja típico clima de la sierra,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_e69fa7d06f37f6e3,A000157,Valle del Colca,es,clima,Lugar muy bonito con mucho sol pero a la vez hace frío jajaja típico clima de la sierra,aspecto: clima reseña: Lugar muy bonito con mucho sol pero a la vez hace frío jajaja típico clima de la sierra,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_5e20c395812d0c47,A001690,Santuario Histórico de Machu Picchu,es,atractivos,"Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela","aspecto: atractivos reseña: Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_5e20c395812d0c47,A001691,Santuario Histórico de Machu Picchu,es,accesibilidad,"Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela","aspecto: accesibilidad reseña: Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_5e20c395812d0c47,A001692,Santuario Histórico de Machu Picchu,es,atencion_servicio,"Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela","aspecto: atencion_servicio reseña: Un lugar con una energía que no se explica con palabras, se recomienda el circuito 3 que es accesible para niños y adultos mayores, además es el circuito que te permite entrar a la ciudadela",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_1b1fffddbc264bdc,A001693,Reserva Nacional de Paracas,es,atractivos,"Lamentablemente cada vez está más deteriorada gran parte de la Reserva Nacional de Paracas, hace algunos años un sismo destruyó la Catedral, ahora es el mar quien viene deteriorando casi todo... prácticamente también desaprecio Playa Roja 😢","aspecto: atractivos reseña: Lamentablemente cada vez está más deteriorada gran parte de la Reserva Nacional de Paracas, hace algunos años un sismo destruyó la Catedral, ahora es el mar quien viene deteriorando casi todo... prácticamente también desaprecio Playa Roja 😢",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_47ae5a035e2356b1,A000160,Centro Histórico de Lima,en,atractivos,"What a beautiful square, the best square that I saw in South America so far. Very old (hundreds of years old) and very culturally rich. For the beauty of that place, the photos speak for themselves.","aspecto: atractivos reseña: What a beautiful square, the best square that I saw in South America so far. Very old (hundreds of years old) and very culturally rich. For the beauty of that place, the photos speak for themselves.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_6343274824138d50,A001694,Centro Histórico de Lima,es,atractivos,Puedes sentirte tranquila y relajada Disfrutar de una buena arquitectura Tiene una catedral hermosa y Esta rodeada de bellas tiendas Donde encuentras de todo y para todos los gustos.Personalmente me encanta.,aspecto: atractivos reseña: Puedes sentirte tranquila y relajada Disfrutar de una buena arquitectura Tiene una catedral hermosa y Esta rodeada de bellas tiendas Donde encuentras de todo y para todos los gustos.Personalmente me encanta.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b352d862c0606c83,A000162,Centro Histórico de Lima,es,accesibilidad,"A decir verdad, la arquitectura es imponente, sus construcciones y su arquitectura antigua y diseño. Ahora bien, lamentablemente tengo que decir que estaba todo cercado, lo cual no pudimos tener acceso a la plaza. Cercado y con policías que no dejaban que uno pueda caminar siquiera la vereda de la plaza. A su vez, la catedral también permanecía cerrada y fue muy decepcionante. Por lo que fue ir mirar de lejos y volver.. una visita media mala, y que no recomiendo en absoluto. Gastas más en uber que en lo que podes disfrutar jajajajajja","aspecto: accesibilidad reseña: A decir verdad, la arquitectura es imponente, sus construcciones y su arquitectura antigua y diseño. Ahora bien, lamentablemente tengo que decir que estaba todo cercado, lo cual no pudimos tener acceso a la plaza. Cercado y con policías que no dejaban que uno pueda caminar siquiera la vereda de la plaza. A su vez, la catedral también permanecía cerrada y fue muy decepcionante. Por lo que fue ir mirar de lejos y volver.. una visita media mala, y que no recomiendo en absoluto. Gastas más en uber que en lo que podes disfrutar jajajajajja",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
