review_uid,annotation_id,destination,language_review,aspecto,text_clean,input_modelo,label,estado_acuerdo_aspecto,estado_acuerdo_label
gm_595f3ae2e0d40bfc,gm_595f3ae2e0d40bfc__aforo_multitudes,Museo Tumbas Reales del Señor de Sipán,en,aforo_multitudes,"The Royal Tombs of Sipan is one the most fantastic museums in Peru. Their collection displays the most significant artifacts from the tombs at Huaca Rajada, one of thr biggest discovery in Peruvian archaeology. Prices are fair and there is little to no wait time. 100% recommended if you are passing by Lambayeque!!","aspecto: aforo_multitudes reseña: The Royal Tombs of Sipan is one the most fantastic museums in Peru. Their collection displays the most significant artifacts from the tombs at Huaca Rajada, one of thr biggest discovery in Peruvian archaeology. Prices are fair and there is little to no wait time. 100% recommended if you are passing by Lambayeque!!",negativo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_8d1cf19b3ad8d3a0,gm_8d1cf19b3ad8d3a0__atractivos,Santuario Histórico de Machu Picchu,en,atractivos,Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,aspecto: atractivos reseña: Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_8d1cf19b3ad8d3a0,gm_8d1cf19b3ad8d3a0__costos,Santuario Histórico de Machu Picchu,en,costos,Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,aspecto: costos reseña: Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_8d1cf19b3ad8d3a0,gm_8d1cf19b3ad8d3a0__atencion_servicio,Santuario Histórico de Machu Picchu,en,atencion_servicio,Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,aspecto: atencion_servicio reseña: Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_8d1cf19b3ad8d3a0,gm_8d1cf19b3ad8d3a0__aforo_multitudes,Santuario Histórico de Machu Picchu,en,aforo_multitudes,Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,aspecto: aforo_multitudes reseña: Get ready for a big fat hungry hand to reach deep into your pocket and take anything it can... super expensive! Although a beautiful historic reminisce it is Packed with tourists! so don't expect any alone or quite time with the ruins.. Go if you feel you must otherwise spend your precious time and money exploring so many other beautiful historical and cultural rich places Peru has to offer. A beautiful and diverse country indeed.,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_080a69ddd0ef8bed,gm_080a69ddd0ef8bed__atractivos,Museo Tumbas Reales del Señor de Sipán,es,atractivos,"Espere mas, tiene un bonito lugar acogedor. La entrada es impresionante toda esa infraestructura trabajada, es maravilloso. Fui un dia particular y solo estaba 2 museos disponible.","aspecto: atractivos reseña: Espere mas, tiene un bonito lugar acogedor. La entrada es impresionante toda esa infraestructura trabajada, es maravilloso. Fui un dia particular y solo estaba 2 museos disponible.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_080a69ddd0ef8bed,gm_080a69ddd0ef8bed__costos,Museo Tumbas Reales del Señor de Sipán,es,costos,"Espere mas, tiene un bonito lugar acogedor. La entrada es impresionante toda esa infraestructura trabajada, es maravilloso. Fui un dia particular y solo estaba 2 museos disponible.","aspecto: costos reseña: Espere mas, tiene un bonito lugar acogedor. La entrada es impresionante toda esa infraestructura trabajada, es maravilloso. Fui un dia particular y solo estaba 2 museos disponible.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_58ccb676c5610614,gm_58ccb676c5610614__atractivos,Museo Tumbas Reales del Señor de Sipán,en,atractivos,An incredible collection of artifacts covering centuries in this area of Peru. We really enjoyed it and would recommend anyone visiting Chiclayo to come here!,aspecto: atractivos reseña: An incredible collection of artifacts covering centuries in this area of Peru. We really enjoyed it and would recommend anyone visiting Chiclayo to come here!,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a04279b27bedf717,gm_a04279b27bedf717__atractivos,Santuario Histórico de Machu Picchu,en,atractivos,"Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...","aspecto: atractivos reseña: Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a04279b27bedf717,gm_a04279b27bedf717__costos,Santuario Histórico de Machu Picchu,en,costos,"Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...","aspecto: costos reseña: Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a04279b27bedf717,gm_a04279b27bedf717__accesibilidad,Santuario Histórico de Machu Picchu,en,accesibilidad,"Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...","aspecto: accesibilidad reseña: Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a04279b27bedf717,gm_a04279b27bedf717__clima,Santuario Histórico de Machu Picchu,en,clima,"Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...","aspecto: clima reseña: Mixed feelings about this wonder. Yes the site is magical, as the clouds slowly lift. But well, as you get limited to a basic circuit you can't even explore the ruins or benefit from any explanation. Is it worth the investment in time and money to get there, feeling ripped off by the train companies and the soulless village below ? There are many other wonders in Peru I would recommend...",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_881f0710ccbc1e8e,gm_881f0710ccbc1e8e__atractivos,Líneas y Geoglifos de Nasca y Palpa,en,atractivos,A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,aspecto: atractivos reseña: A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_881f0710ccbc1e8e,gm_881f0710ccbc1e8e__accesibilidad,Líneas y Geoglifos de Nasca y Palpa,en,accesibilidad,A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,aspecto: accesibilidad reseña: A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_881f0710ccbc1e8e,gm_881f0710ccbc1e8e__aforo_multitudes,Líneas y Geoglifos de Nasca y Palpa,en,aforo_multitudes,A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,aspecto: aforo_multitudes reseña: A Must-See if you are in the Nasca region. Best few is guaranteed if you book an over flight of the Nasca lines.,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__seguridad,Centro Histórico de Lima,en,seguridad,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: seguridad reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__accesibilidad,Centro Histórico de Lima,en,accesibilidad,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: accesibilidad reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__limpieza,Centro Histórico de Lima,en,limpieza,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: limpieza reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__atencion_servicio,Centro Histórico de Lima,en,atencion_servicio,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: atencion_servicio reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__gastronomia,Centro Histórico de Lima,en,gastronomia,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: gastronomia reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_830bbdd740a81356,gm_830bbdd740a81356__aforo_multitudes,Centro Histórico de Lima,en,aforo_multitudes,Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,aspecto: aforo_multitudes reseña: Too much homeless people. Besides the smog the streets smell like urine all the time. Be aware of your belongings. Too many manifeststions. Good to go during the day. At night is very depresive and dangerous. Very obscure city. Taxis ask you for a lot of money to take you out from there. At 11pm there is not any public and descent transportation. The restaurants around there are dirty inside just outside looks and seems clean. Specially the ones for exclusive tourist people.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_a0f78a31edc6d337,gm_a0f78a31edc6d337__atractivos,Ciudadela de Kuélap,es,atractivos,"El lugar es impresionante, la organización muy eficiente. Sin embargo el precio de la entrada es muy alto. 30 soles para entrar.","aspecto: atractivos reseña: El lugar es impresionante, la organización muy eficiente. Sin embargo el precio de la entrada es muy alto. 30 soles para entrar.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_a0f78a31edc6d337,gm_a0f78a31edc6d337__costos,Ciudadela de Kuélap,es,costos,"El lugar es impresionante, la organización muy eficiente. Sin embargo el precio de la entrada es muy alto. 30 soles para entrar.","aspecto: costos reseña: El lugar es impresionante, la organización muy eficiente. Sin embargo el precio de la entrada es muy alto. 30 soles para entrar.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b3b52d4bb09e67d2,gm_b3b52d4bb09e67d2__atractivos,Monasterio de Santa Catalina,es,atractivos,"Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.","aspecto: atractivos reseña: Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b3b52d4bb09e67d2,gm_b3b52d4bb09e67d2__costos,Monasterio de Santa Catalina,es,costos,"Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.","aspecto: costos reseña: Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_b3b52d4bb09e67d2,gm_b3b52d4bb09e67d2__atencion_servicio,Monasterio de Santa Catalina,es,atencion_servicio,"Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.","aspecto: atencion_servicio reseña: Me encantó, lugar único y muy recomendable, aunque el coste de entrada sea más elevado (45 soles por adulto). El único inconveniente que tuvimos fue que la guía que nos tocó para el tour no fue muy proactiva.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_45afd0ad8c6fc111,gm_45afd0ad8c6fc111__atractivos,Centro Histórico de Lima,es,atractivos,"Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.","aspecto: atractivos reseña: Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_45afd0ad8c6fc111,gm_45afd0ad8c6fc111__atencion_servicio,Centro Histórico de Lima,es,atencion_servicio,"Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.","aspecto: atencion_servicio reseña: Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_45afd0ad8c6fc111,gm_45afd0ad8c6fc111__gastronomia,Centro Histórico de Lima,es,gastronomia,"Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.","aspecto: gastronomia reseña: Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_45afd0ad8c6fc111,gm_45afd0ad8c6fc111__aforo_multitudes,Centro Histórico de Lima,es,aforo_multitudes,"Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.","aspecto: aforo_multitudes reseña: Hermoso lugar, especialmente la arquitectura del sector. Comercio variado y gran oferta gastronómica. La gente muy amable, hay que visitarlo.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_834a1c76ca290095,gm_834a1c76ca290095__atractivos,Centro Histórico de Lima,es,atractivos,Un lugar lleno de cultura y diversidad para poder compartir conocer y despejar la menta. Sin duda alguna un buen point,aspecto: atractivos reseña: Un lugar lleno de cultura y diversidad para poder compartir conocer y despejar la menta. Sin duda alguna un buen point,positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_834a1c76ca290095,gm_834a1c76ca290095__aforo_multitudes,Centro Histórico de Lima,es,aforo_multitudes,Un lugar lleno de cultura y diversidad para poder compartir conocer y despejar la menta. Sin duda alguna un buen point,aspecto: aforo_multitudes reseña: Un lugar lleno de cultura y diversidad para poder compartir conocer y despejar la menta. Sin duda alguna un buen point,negativo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_9c35b00f5e57864f,gm_9c35b00f5e57864f__atractivos,Líneas y Geoglifos de Nasca y Palpa,en,atractivos,Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,aspecto: atractivos reseña: Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,negativo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_9c35b00f5e57864f,gm_9c35b00f5e57864f__costos,Líneas y Geoglifos de Nasca y Palpa,en,costos,Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,aspecto: costos reseña: Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,positivo,acuerdo_total_3_de_3,mayoria_2_de_3
gm_9c35b00f5e57864f,gm_9c35b00f5e57864f__accesibilidad,Líneas y Geoglifos de Nasca y Palpa,en,accesibilidad,Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,aspecto: accesibilidad reseña: Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_9c35b00f5e57864f,gm_9c35b00f5e57864f__aforo_multitudes,Líneas y Geoglifos de Nasca y Palpa,en,aforo_multitudes,Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,aspecto: aforo_multitudes reseña: Very disappointing experience. The lines are very small from the airplane. It is hard to find them. Enjoyed the much cheaper viewing tower more. Flight is not worth the money at all.,neutro,acuerdo_total_3_de_3,mayoria_2_de_3
gm_22ec23e9d5a6f583,gm_22ec23e9d5a6f583__costos,Monasterio de Santa Catalina,es,costos,"Pongo esta nota al tour, no al monasterio, que considero visita obligada en Arequipa y muy interesante, pero en el tour apenas se da más información que lo que era cada estancia. Ya que se paga una guía, se echa de menos más información y que no se ciña a un guion. Espero que mi reseña pueda ser constructiva y revisen su forma de hacer porque el sitio bien lo merece. Y también que no sea discriminatorio el precio, que a día de hoy es más caro para exrranjeros que para peruanos.","aspecto: costos reseña: Pongo esta nota al tour, no al monasterio, que considero visita obligada en Arequipa y muy interesante, pero en el tour apenas se da más información que lo que era cada estancia. Ya que se paga una guía, se echa de menos más información y que no se ciña a un guion. Espero que mi reseña pueda ser constructiva y revisen su forma de hacer porque el sitio bien lo merece. Y también que no sea discriminatorio el precio, que a día de hoy es más caro para exrranjeros que para peruanos.",negativo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_22ec23e9d5a6f583,gm_22ec23e9d5a6f583__atencion_servicio,Monasterio de Santa Catalina,es,atencion_servicio,"Pongo esta nota al tour, no al monasterio, que considero visita obligada en Arequipa y muy interesante, pero en el tour apenas se da más información que lo que era cada estancia. Ya que se paga una guía, se echa de menos más información y que no se ciña a un guion. Espero que mi reseña pueda ser constructiva y revisen su forma de hacer porque el sitio bien lo merece. Y también que no sea discriminatorio el precio, que a día de hoy es más caro para exrranjeros que para peruanos.","aspecto: atencion_servicio reseña: Pongo esta nota al tour, no al monasterio, que considero visita obligada en Arequipa y muy interesante, pero en el tour apenas se da más información que lo que era cada estancia. Ya que se paga una guía, se echa de menos más información y que no se ciña a un guion. Espero que mi reseña pueda ser constructiva y revisen su forma de hacer porque el sitio bien lo merece. Y también que no sea discriminatorio el precio, que a día de hoy es más caro para exrranjeros que para peruanos.",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_8f29b3acc393fc6b,gm_8f29b3acc393fc6b__atractivos,Ciudadela de Kuélap,es,atractivos,"Exelente la vista desde lo alto y el traslado en las telecabinas te dan buena vista , muy aparte de la zona arqueológica que tambien es espectacular.","aspecto: atractivos reseña: Exelente la vista desde lo alto y el traslado en las telecabinas te dan buena vista , muy aparte de la zona arqueológica que tambien es espectacular.",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c4a1c9aaa293f6be,gm_c4a1c9aaa293f6be__atractivos,Santuario Histórico de Machu Picchu,es,atractivos,"No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻","aspecto: atractivos reseña: No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻",positivo,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c4a1c9aaa293f6be,gm_c4a1c9aaa293f6be__costos,Santuario Histórico de Machu Picchu,es,costos,"No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻","aspecto: costos reseña: No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
gm_c4a1c9aaa293f6be,gm_c4a1c9aaa293f6be__accesibilidad,Santuario Histórico de Machu Picchu,es,accesibilidad,"No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻","aspecto: accesibilidad reseña: No podemos describir la fantástica experiencia que tuvimos al conocer Macchu Picchu, el sitio es simplemente mágico y lleno de misterio, nuestros guías nos explicaron a detalle todo sobre el templo y su historia, compartimos la ruta con turistas de todo el mundo, es importante para la visita considerar que la caminata es extensa, usar calzado ideal y tener un poncho de aguas, comprar las entradas con anticipación, si tienes buena condición física puedes optar por subir y bajar el sendero a pie o sino comprar los tickets para el autobús, 😉 y lo más importante ser respetuoso y pedirle permiso al templo para que te permita apreciarla en todo su esplendor... ⛰️🫶🏻",neutro,acuerdo_total_3_de_3,acuerdo_total_3_de_3
